Numero de documentos del corpus:6152
Numero de palabras del corpus:86287
Palabra:_ Frec:297 LogProb:-8.483721112678978
Palabra:apocalypse Frec:44 LogProb:-11.211036536811465
Palabra:apocalyptic Frec:3 LogProb:-14.70288963314114
Palabra:apollo Frec:17 LogProb:-12.532964631698828
Palabra:apologies Frec:1 LogProb:-15.70288963314114
Palabra:apologise Frec:1 LogProb:-15.70288963314114
Palabra:apologize Frec:1 LogProb:-15.70288963314114
Palabra:app Frec:5 LogProb:-14.117927132419982
Palabra:appadvice Frec:1 LogProb:-15.70288963314114
Palabra:appalled Frec:1 LogProb:-15.70288963314114
Palabra:apparent Frec:1 LogProb:-15.70288963314114
Palabra:apparently Frec:5 LogProb:-14.117927132419982
Palabra:appeal Frec:1 LogProb:-15.70288963314114
Palabra:appealing Frec:1 LogProb:-15.70288963314114
Palabra:appears Frec:25 LogProb:-12.002449915000046
Palabra:appease Frec:1 LogProb:-15.70288963314114
Palabra:apperception Frec:1 LogProb:-15.70288963314114
Palabra:appetite Frec:1 LogProb:-15.70288963314114
Palabra:applaud Frec:1 LogProb:-15.70288963314114
Palabra:apple Frec:4 LogProb:-14.380961538253777
Palabra:applicable Frec:1 LogProb:-15.70288963314114
Palabra:applicants Frec:1 LogProb:-15.70288963314114
Palabra:applications Frec:3 LogProb:-14.70288963314114
Palabra:applies Frec:1 LogProb:-15.70288963314114
Palabra:apply Frec:11 LogProb:-13.117927132419982
Palabra:appointment Frec:2 LogProb:-15.117927132419982
Palabra:appoints Frec:1 LogProb:-15.70288963314114
Palabra:appraisal Frec:2 LogProb:-15.117927132419982
Palabra:appreciate Frec:5 LogProb:-14.117927132419982
Palabra:appreciated Frec:1 LogProb:-15.70288963314114
Palabra:approach Frec:2 LogProb:-15.117927132419982
Palabra:approaching Frec:1 LogProb:-15.70288963314114
Palabra:appropriate Frec:1 LogProb:-15.70288963314114
Palabra:appropriates Frec:1 LogProb:-15.70288963314114
Palabra:approval Frec:1 LogProb:-15.70288963314114
Palabra:approved Frec:1 LogProb:-15.70288963314114
Palabra:approves Frec:2 LogProb:-15.117927132419982
Palabra:apps Frec:1 LogProb:-15.70288963314114
Palabra:april Frec:2 LogProb:-15.117927132419982
Palabra:apropos Frec:1 LogProb:-15.70288963314114
Palabra:apyxrr Frec:1 LogProb:-15.70288963314114
Palabra:aqgnlf Frec:1 LogProb:-15.70288963314114
Palabra:aqua Frec:1 LogProb:-15.70288963314114
Palabra:aquarius Frec:2 LogProb:-15.117927132419982
Palabra:aqxomubu Frec:1 LogProb:-15.70288963314114
Palabra:arabic Frec:1 LogProb:-15.70288963314114
Palabra:aramis Frec:1 LogProb:-15.70288963314114
Palabra:arc Frec:1 LogProb:-15.70288963314114
Palabra:arcade Frec:1 LogProb:-15.70288963314114
Palabra:arceen Frec:1 LogProb:-15.70288963314114
Palabra:archetype Frec:1 LogProb:-15.70288963314114
Palabra:architect Frec:3 LogProb:-14.70288963314114
Palabra:architects Frec:1 LogProb:-15.70288963314114
Palabra:architecture Frec:1 LogProb:-15.70288963314114
Palabra:archive Frec:1 LogProb:-15.70288963314114
Palabra:are Frec:360 LogProb:-8.207034606253968
Palabra:area Frec:15 LogProb:-12.70288963314114
Palabra:aren Frec:14 LogProb:-12.79599903753262
Palabra:arena Frec:1 LogProb:-15.70288963314114
Palabra:arent Frec:1 LogProb:-15.70288963314114
Palabra:areva Frec:1 LogProb:-15.70288963314114
Palabra:arf Frec:1 LogProb:-15.70288963314114
Palabra:argentina Frec:2 LogProb:-15.117927132419982
Palabra:argentinean Frec:1 LogProb:-15.70288963314114
Palabra:argh Frec:1 LogProb:-15.70288963314114
Palabra:argsuppose Frec:1 LogProb:-15.70288963314114
Palabra:argue Frec:1 LogProb:-15.70288963314114
Palabra:argument Frec:2 LogProb:-15.117927132419982
Palabra:ari Frec:3 LogProb:-14.70288963314114
Palabra:arian Frec:1 LogProb:-15.70288963314114
Palabra:ariana Frec:1 LogProb:-15.70288963314114
Palabra:arin Frec:1 LogProb:-15.70288963314114
Palabra:arizona Frec:4 LogProb:-14.380961538253777
Palabra:arm Frec:3 LogProb:-14.70288963314114
Palabra:armageddon Frec:38 LogProb:-11.417487414278892
Palabra:armed Frec:2 LogProb:-15.117927132419982
Palabra:armory Frec:4 LogProb:-14.380961538253777
Palabra:arms Frec:7 LogProb:-13.70288963314114
Palabra:army Frec:42 LogProb:-11.276624878439042
Palabra:arnley Frec:4 LogProb:-14.380961538253777
Palabra:around Frec:34 LogProb:-11.573606616196173
Palabra:arr Frec:1 LogProb:-15.70288963314114
Palabra:arreat Frec:1 LogProb:-15.70288963314114
Palabra:arrested Frec:3 LogProb:-14.70288963314114
Palabra:arrestpastornganga Frec:2 LogProb:-15.117927132419982
Palabra:arrive Frec:2 LogProb:-15.117927132419982
Palabra:arrived Frec:10 LogProb:-13.243458014503844
Palabra:arriving Frec:2 LogProb:-15.117927132419982
Palabra:arrogant Frec:1 LogProb:-15.70288963314114
Palabra:ars Frec:2 LogProb:-15.117927132419982
Palabra:arse Frec:1 LogProb:-15.70288963314114
Palabra:arsenal Frec:4 LogProb:-14.380961538253777
Palabra:arson Frec:13 LogProb:-12.895534711083537
Palabra:arsonist Frec:12 LogProb:-13.002449915000046
Palabra:arsonists Frec:1 LogProb:-15.70288963314114
Palabra:arsztp Frec:1 LogProb:-15.70288963314114
Palabra:art Frec:18 LogProb:-12.454962119697553
Palabra:artectura Frec:1 LogProb:-15.70288963314114
Palabra:arthritis Frec:1 LogProb:-15.70288963314114
Palabra:arti Frec:1 LogProb:-15.70288963314114
Palabra:article Frec:6 LogProb:-13.895534711083537
Palabra:articles Frec:6 LogProb:-13.895534711083537
Palabra:artifacts Frec:1 LogProb:-15.70288963314114
Palabra:artificial Frec:1 LogProb:-15.70288963314114
Palabra:artist Frec:3 LogProb:-14.70288963314114
Palabra:artisteoftheweekfact Frec:1 LogProb:-15.70288963314114
Palabra:artists Frec:1 LogProb:-15.70288963314114
Palabra:artistsunited Frec:3 LogProb:-14.70288963314114
Palabra:arts Frec:3 LogProb:-14.70288963314114
Palabra:artwork Frec:2 LogProb:-15.117927132419982
Palabra:as Frec:232 LogProb:-8.83870348848686
Palabra:asae Frec:1 LogProb:-15.70288963314114
Palabra:asaelm Frec:1 LogProb:-15.70288963314114
Palabra:asap Frec:6 LogProb:-13.895534711083537
Palabra:asb Frec:2 LogProb:-15.117927132419982
Palabra:ascend Frec:1 LogProb:-15.70288963314114
Palabra:asf Frec:2 LogProb:-15.117927132419982
Palabra:asfg Frec:1 LogProb:-15.70288963314114
Palabra:ash Frec:1 LogProb:-15.70288963314114
Palabra:asher Frec:1 LogProb:-15.70288963314114
Palabra:ashes Frec:13 LogProb:-12.895534711083537
Palabra:ashestoashes Frec:1 LogProb:-15.70288963314114
Palabra:ashton Frec:2 LogProb:-15.117927132419982
Palabra:asi Frec:1 LogProb:-15.70288963314114
Palabra:asia Frec:1 LogProb:-15.70288963314114
Palabra:asian Frec:1 LogProb:-15.70288963314114
Palabra:asics Frec:3 LogProb:-14.70288963314114
Palabra:ask Frec:11 LogProb:-13.117927132419982
Palabra:askceeps Frec:1 LogProb:-15.70288963314114
Palabra:askcharley Frec:2 LogProb:-15.117927132419982
Palabra:askconnor Frec:3 LogProb:-14.70288963314114
Palabra:asked Frec:11 LogProb:-13.117927132419982
Palabra:askforalaska Frec:1 LogProb:-15.70288963314114
Palabra:askh Frec:1 LogProb:-15.70288963314114
Palabra:asking Frec:7 LogProb:-13.70288963314114
Palabra:asks Frec:3 LogProb:-14.70288963314114
Palabra:asleep Frec:4 LogProb:-14.380961538253777
Palabra:aspect Frec:2 LogProb:-15.117927132419982
Palabra:aspects Frec:1 LogProb:-15.70288963314114
Palabra:aspiring Frec:1 LogProb:-15.70288963314114
Palabra:ass Frec:59 LogProb:-10.79599903753262
Palabra:assad Frec:1 LogProb:-15.70288963314114
Palabra:assassins Frec:1 LogProb:-15.70288963314114
Palabra:assault Frec:2 LogProb:-15.117927132419982
Palabra:assemble Frec:1 LogProb:-15.70288963314114
Palabra:assembly Frec:5 LogProb:-14.117927132419982
Palabra:assertative Frec:1 LogProb:-15.70288963314114
Palabra:asses Frec:1 LogProb:-15.70288963314114
Palabra:assessment Frec:1 LogProb:-15.70288963314114
Palabra:assets Frec:1 LogProb:-15.70288963314114
Palabra:asshole Frec:5 LogProb:-14.117927132419982
Palabra:assholes Frec:2 LogProb:-15.117927132419982
Palabra:assistance Frec:3 LogProb:-14.70288963314114
Palabra:assistant Frec:1 LogProb:-15.70288963314114
Palabra:assisted Frec:1 LogProb:-15.70288963314114
Palabra:assnchat Frec:1 LogProb:-15.70288963314114
Palabra:associated Frec:5 LogProb:-14.117927132419982
Palabra:association Frec:2 LogProb:-15.117927132419982
Palabra:assume Frec:2 LogProb:-15.117927132419982
Palabra:asteroid Frec:1 LogProb:-15.70288963314114
Palabra:asthma Frec:1 LogProb:-15.70288963314114
Palabra:astonishing Frec:1 LogProb:-15.70288963314114
Palabra:astrologian Frec:1 LogProb:-15.70288963314114
Palabra:astrology Frec:2 LogProb:-15.117927132419982
Palabra:astroturfers Frec:1 LogProb:-15.70288963314114
Palabra:asw Frec:1 LogProb:-15.70288963314114
Palabra:asx Frec:2 LogProb:-15.117927132419982
Palabra:asylum Frec:2 LogProb:-15.117927132419982
Palabra:at Frec:310 LogProb:-8.422118863010537
Palabra:atcha Frec:1 LogProb:-15.70288963314114
Palabra:ate Frec:2 LogProb:-15.117927132419982
Palabra:athlete Frec:1 LogProb:-15.70288963314114
Palabra:athletics Frec:1 LogProb:-15.70288963314114
Palabra:atk Frec:2 LogProb:-15.117927132419982
Palabra:atl Frec:1 LogProb:-15.70288963314114
Palabra:atlanta Frec:1 LogProb:-15.70288963314114
Palabra:atlantic Frec:1 LogProb:-15.70288963314114
Palabra:atlas Frec:1 LogProb:-15.70288963314114
Palabra:atleast Frec:1 LogProb:-15.70288963314114
Palabra:atm Frec:3 LogProb:-14.70288963314114
Palabra:atmosphere Frec:4 LogProb:-14.380961538253777
Palabra:atomic Frec:2 LogProb:-15.117927132419982
Palabra:atop Frec:1 LogProb:-15.70288963314114
Palabra:attached Frec:1 LogProb:-15.70288963314114
Palabra:attack Frec:41 LogProb:-11.310572210362379
Palabra:attacked Frec:19 LogProb:-12.380961538253777
Palabra:attacking Frec:2 LogProb:-15.117927132419982
Palabra:attacks Frec:4 LogProb:-14.380961538253777
Palabra:attained Frec:1 LogProb:-15.70288963314114
Palabra:attempt Frec:6 LogProb:-13.895534711083537
Palabra:attempted Frec:1 LogProb:-15.70288963314114
Palabra:attempting Frec:3 LogProb:-14.70288963314114
Palabra:attend Frec:1 LogProb:-15.70288963314114
Palabra:attendance Frec:4 LogProb:-14.380961538253777
Palabra:attendees Frec:1 LogProb:-15.70288963314114
Palabra:attending Frec:1 LogProb:-15.70288963314114
Palabra:attention Frec:9 LogProb:-13.380961538253777
Palabra:attic Frec:2 LogProb:-15.117927132419982
Palabra:attila Frec:1 LogProb:-15.70288963314114
Palabra:attitude Frec:3 LogProb:-14.70288963314114
Palabra:attraction Frec:2 LogProb:-15.117927132419982
Palabra:attractive Frec:1 LogProb:-15.70288963314114
Palabra:atv Frec:1 LogProb:-15.70288963314114
Palabra:atw Frec:1 LogProb:-15.70288963314114
Palabra:au Frec:3 LogProb:-14.70288963314114
Palabra:aubrey Frec:1 LogProb:-15.70288963314114
Palabra:auc Frec:1 LogProb:-15.70288963314114
Palabra:aucklnd Frec:1 LogProb:-15.70288963314114
Palabra:auction Frec:2 LogProb:-15.117927132419982
Palabra:auctions Frec:5 LogProb:-14.117927132419982
Palabra:audi Frec:2 LogProb:-15.117927132419982
Palabra:audience Frec:3 LogProb:-14.70288963314114
Palabra:audiences Frec:1 LogProb:-15.70288963314114
Palabra:audio Frec:8 LogProb:-13.532964631698828
Palabra:audiobook Frec:1 LogProb:-15.70288963314114
Palabra:audit Frec:1 LogProb:-15.70288963314114
Palabra:auditory Frec:1 LogProb:-15.70288963314114
Palabra:audyha Frec:1 LogProb:-15.70288963314114
Palabra:aufa Frec:1 LogProb:-15.70288963314114
Palabra:aug Frec:14 LogProb:-12.79599903753262
Palabra:august Frec:13 LogProb:-12.895534711083537
Palabra:auhzcy Frec:1 LogProb:-15.70288963314114
Palabra:aunft Frec:1 LogProb:-15.70288963314114
Palabra:aunt Frec:2 LogProb:-15.117927132419982
Palabra:aunts Frec:1 LogProb:-15.70288963314114
Palabra:aupnemu Frec:1 LogProb:-15.70288963314114
Palabra:aurora Frec:1 LogProb:-15.70288963314114
Palabra:aus Frec:2 LogProb:-15.117927132419982
Palabra:auspol Frec:2 LogProb:-15.117927132419982
Palabra:aussie Frec:2 LogProb:-15.117927132419982
Palabra:aussies Frec:5 LogProb:-14.117927132419982
Palabra:aust Frec:1 LogProb:-15.70288963314114
Palabra:austin Frec:1 LogProb:-15.70288963314114
Palabra:australia Frec:22 LogProb:-12.179327677084128
Palabra:australian Frec:3 LogProb:-14.70288963314114
Palabra:australians Frec:1 LogProb:-15.70288963314114
Palabra:austrian Frec:1 LogProb:-15.70288963314114
Palabra:aute Frec:1 LogProb:-15.70288963314114
Palabra:auth Frec:2 LogProb:-15.117927132419982
Palabra:authentic Frec:2 LogProb:-15.117927132419982
Palabra:author Frec:6 LogProb:-13.895534711083537
Palabra:authorities Frec:2 LogProb:-15.117927132419982
Palabra:authors Frec:1 LogProb:-15.70288963314114
Palabra:autismawareness Frec:1 LogProb:-15.70288963314114
Palabra:autistic Frec:3 LogProb:-14.70288963314114
Palabra:autnlsd Frec:1 LogProb:-15.70288963314114
Palabra:auto Frec:4 LogProb:-14.380961538253777
Palabra:autoaccidents Frec:1 LogProb:-15.70288963314114
Palabra:autobiography Frec:1 LogProb:-15.70288963314114
Palabra:autoinsurance Frec:1 LogProb:-15.70288963314114
Palabra:automated Frec:1 LogProb:-15.70288963314114
Palabra:automatic Frec:5 LogProb:-14.117927132419982
Palabra:automation Frec:2 LogProb:-15.117927132419982
Palabra:autumn Frec:3 LogProb:-14.70288963314114
Palabra:auz Frec:1 LogProb:-15.70288963314114
Palabra:ava Frec:1 LogProb:-15.70288963314114
Palabra:available Frec:2 LogProb:-15.117927132419982
Palabra:avalanche Frec:31 LogProb:-11.70288963314114
Palabra:avalon Frec:1 LogProb:-15.70288963314114
Palabra:avast Frec:1 LogProb:-15.70288963314114
Palabra:ave Frec:5 LogProb:-14.117927132419982
Palabra:avenged Frec:1 LogProb:-15.70288963314114
Palabra:avengers Frec:1 LogProb:-15.70288963314114
Palabra:avenue Frec:2 LogProb:-15.117927132419982
Palabra:average Frec:3 LogProb:-14.70288963314114
Palabra:averted Frec:3 LogProb:-14.70288963314114
Palabra:avi Frec:2 LogProb:-15.117927132419982
Palabra:avocado Frec:1 LogProb:-15.70288963314114
Palabra:avoid Frec:6 LogProb:-13.895534711083537
Palabra:avoided Frec:2 LogProb:-15.117927132419982
Palabra:avoiding Frec:1 LogProb:-15.70288963314114
Palabra:avril Frec:1 LogProb:-15.70288963314114
Palabra:avysss Frec:1 LogProb:-15.70288963314114
Palabra:aw Frec:5 LogProb:-14.117927132419982
Palabra:awaits Frec:2 LogProb:-15.117927132419982
Palabra:awake Frec:1 LogProb:-15.70288963314114
Palabra:awaken Frec:1 LogProb:-15.70288963314114
Palabra:awakened Frec:1 LogProb:-15.70288963314114
Palabra:awakening Frec:1 LogProb:-15.70288963314114
Palabra:awakenings Frec:1 LogProb:-15.70288963314114
Palabra:award Frec:1 LogProb:-15.70288963314114
Palabra:awards Frec:1 LogProb:-15.70288963314114
Palabra:aware Frec:1 LogProb:-15.70288963314114
Palabra:awash Frec:1 LogProb:-15.70288963314114
Palabra:away Frec:35 LogProb:-11.532964631698826
Palabra:awe Frec:1 LogProb:-15.70288963314114
Palabra:awesome Frec:18 LogProb:-12.454962119697553
Palabra:awesomejobsiri Frec:1 LogProb:-15.70288963314114
Palabra:awesomelove Frec:1 LogProb:-15.70288963314114
Palabra:awesomesauce Frec:1 LogProb:-15.70288963314114
Palabra:awful Frec:6 LogProb:-13.895534711083537
Palabra:awg Frec:1 LogProb:-15.70288963314114
Palabra:awkward Frec:2 LogProb:-15.117927132419982
Palabra:awn Frec:1 LogProb:-15.70288963314114
Palabra:awoblcl Frec:1 LogProb:-15.70288963314114
Palabra:awol Frec:1 LogProb:-15.70288963314114
Palabra:awql Frec:1 LogProb:-15.70288963314114
Palabra:awwww Frec:1 LogProb:-15.70288963314114
Palabra:awx Frec:1 LogProb:-15.70288963314114
Palabra:axegressor Frec:1 LogProb:-15.70288963314114
Palabra:axg Frec:1 LogProb:-15.70288963314114
Palabra:axp Frec:1 LogProb:-15.70288963314114
Palabra:axv Frec:1 LogProb:-15.70288963314114
Palabra:axvhwh Frec:1 LogProb:-15.70288963314114
Palabra:axwave Frec:1 LogProb:-15.70288963314114
Palabra:axz Frec:1 LogProb:-15.70288963314114
Palabra:ay Frec:2 LogProb:-15.117927132419982
Palabra:ayekoradio Frec:1 LogProb:-15.70288963314114
Palabra:ayhhhhhdjjfjrjjrdjjeks Frec:1 LogProb:-15.70288963314114
Palabra:aylvvdz Frec:1 LogProb:-15.70288963314114
Palabra:az Frec:5 LogProb:-14.117927132419982
Palabra:azai Frec:1 LogProb:-15.70288963314114
Palabra:azeroth Frec:1 LogProb:-15.70288963314114
Palabra:azwd Frec:1 LogProb:-15.70288963314114
Palabra:azwkna Frec:1 LogProb:-15.70288963314114
Palabra:b Frec:66 LogProb:-10.636800442683368
Palabra:ba Frec:1 LogProb:-15.70288963314114
Palabra:baa Frec:1 LogProb:-15.70288963314114
Palabra:baaaack Frec:1 LogProb:-15.70288963314114
Palabra:baan Frec:1 LogProb:-15.70288963314114
Palabra:babality Frec:1 LogProb:-15.70288963314114
Palabra:babalmao Frec:1 LogProb:-15.70288963314114
Palabra:babe Frec:1 LogProb:-15.70288963314114
Palabra:babes Frec:3 LogProb:-14.70288963314114
Palabra:babies Frec:7 LogProb:-13.70288963314114
Palabra:babri Frec:1 LogProb:-15.70288963314114
Palabra:baby Frec:35 LogProb:-11.532964631698826
Palabra:bachmann Frec:1 LogProb:-15.70288963314114
Palabra:back Frec:111 LogProb:-9.895534711083537
Palabra:backed Frec:1 LogProb:-15.70288963314114
Palabra:background Frec:3 LogProb:-14.70288963314114
Palabra:backing Frec:1 LogProb:-15.70288963314114
Palabra:backlash Frec:1 LogProb:-15.70288963314114
Palabra:backpack Frec:1 LogProb:-15.70288963314114
Palabra:backroad Frec:1 LogProb:-15.70288963314114
Palabra:backroom Frec:1 LogProb:-15.70288963314114
Palabra:backs Frec:1 LogProb:-15.70288963314114
Palabra:backtracking Frec:1 LogProb:-15.70288963314114
Palabra:backty Frec:1 LogProb:-15.70288963314114
Palabra:backup Frec:1 LogProb:-15.70288963314114
Palabra:backyard Frec:2 LogProb:-15.117927132419982
Palabra:bad Frec:49 LogProb:-11.059033443366415
Palabra:badcredit Frec:1 LogProb:-15.70288963314114
Palabra:badge Frec:2 LogProb:-15.117927132419982
Palabra:badgeofhonour Frec:1 LogProb:-15.70288963314114
Palabra:badges Frec:1 LogProb:-15.70288963314114
Palabra:badging Frec:1 LogProb:-15.70288963314114
Palabra:badkitty Frec:1 LogProb:-15.70288963314114
Palabra:badly Frec:1 LogProb:-15.70288963314114
Palabra:badotweet Frec:1 LogProb:-15.70288963314114
Palabra:badu Frec:1 LogProb:-15.70288963314114
Palabra:bae Frec:1 LogProb:-15.70288963314114
Palabra:baekhyun Frec:1 LogProb:-15.70288963314114
Palabra:baf Frec:1 LogProb:-15.70288963314114
Palabra:bafdxey Frec:1 LogProb:-15.70288963314114
Palabra:bag Frec:57 LogProb:-10.844908638013568
Palabra:bagency Frec:1 LogProb:-15.70288963314114
Palabra:baggage Frec:2 LogProb:-15.117927132419982
Palabra:bagged Frec:1 LogProb:-15.70288963314114
Palabra:bagging Frec:44 LogProb:-11.211036536811465
Palabra:bags Frec:51 LogProb:-11.002449915000048
Palabra:bah Frec:1 LogProb:-15.70288963314114
Palabra:bailed Frec:1 LogProb:-15.70288963314114
Palabra:bailout Frec:1 LogProb:-15.70288963314114
Palabra:bairstow Frec:1 LogProb:-15.70288963314114
Palabra:bait Frec:1 LogProb:-15.70288963314114
Palabra:bak Frec:1 LogProb:-15.70288963314114
Palabra:bake Frec:4 LogProb:-14.380961538253777
Palabra:baked Frec:1 LogProb:-15.70288963314114
Palabra:bakeofffriends Frec:3 LogProb:-14.70288963314114
Palabra:baking Frec:1 LogProb:-15.70288963314114
Palabra:bal Frec:1 LogProb:-15.70288963314114
Palabra:balance Frec:3 LogProb:-14.70288963314114
Palabra:balanced Frec:1 LogProb:-15.70288963314114
Palabra:balding Frec:1 LogProb:-15.70288963314114
Palabra:ball Frec:27 LogProb:-11.895534711083537
Palabra:ballad Frec:1 LogProb:-15.70288963314114
Palabra:ballew Frec:1 LogProb:-15.70288963314114
Palabra:balloon Frec:3 LogProb:-14.70288963314114
Palabra:baltimore Frec:1 LogProb:-15.70288963314114
Palabra:bama Frec:1 LogProb:-15.70288963314114
Palabra:ban Frec:7 LogProb:-13.70288963314114
Palabra:banana Frec:5 LogProb:-14.117927132419982
Palabra:bananalivesmatter Frec:1 LogProb:-15.70288963314114
Palabra:bananas Frec:2 LogProb:-15.117927132419982
Palabra:bancodeseries Frec:2 LogProb:-15.117927132419982
Palabra:band Frec:3 LogProb:-14.70288963314114
Palabra:bandolier Frec:1 LogProb:-15.70288963314114
Palabra:bands Frec:4 LogProb:-14.380961538253777
Palabra:bang Frec:42 LogProb:-11.276624878439042
Palabra:bangalore Frec:1 LogProb:-15.70288963314114
Palabra:bangin Frec:1 LogProb:-15.70288963314114
Palabra:banging Frec:1 LogProb:-15.70288963314114
Palabra:bangtan Frec:1 LogProb:-15.70288963314114
Palabra:banished Frec:1 LogProb:-15.70288963314114
Palabra:bank Frec:4 LogProb:-14.380961538253777
Palabra:banki Frec:1 LogProb:-15.70288963314114
Palabra:bankruptcy Frec:1 LogProb:-15.70288963314114
Palabra:banksy Frec:1 LogProb:-15.70288963314114
Palabra:banned Frec:25 LogProb:-12.002449915000046
Palabra:bannister Frec:1 LogProb:-15.70288963314114
