Numero de documentos del corpus:4654
Numero de palabras del corpus:67361
Palabra:_ Frec:271 LogProb:-8.333665104591756
Palabra:arrested Frec:14 LogProb:-12.514237350233577
Palabra:arrests Frec:1 LogProb:-15.421127945842095
Palabra:arrival Frec:1 LogProb:-15.421127945842095
Palabra:arrive Frec:5 LogProb:-13.836165445120939
Palabra:arrived Frec:3 LogProb:-14.421127945842095
Palabra:arrives Frec:1 LogProb:-15.421127945842095
Palabra:arriving Frec:2 LogProb:-14.836165445120939
Palabra:arsenal Frec:3 LogProb:-14.421127945842095
Palabra:arson Frec:37 LogProb:-11.17320043239851
Palabra:arsonist Frec:16 LogProb:-12.333665104591756
Palabra:art Frec:3 LogProb:-14.421127945842095
Palabra:artful Frec:1 LogProb:-15.421127945842095
Palabra:articals Frec:1 LogProb:-15.421127945842095
Palabra:article Frec:1 LogProb:-15.421127945842095
Palabra:articles Frec:6 LogProb:-13.61377302378449
Palabra:artificial Frec:1 LogProb:-15.421127945842095
Palabra:artillery Frec:2 LogProb:-14.836165445120939
Palabra:artists Frec:3 LogProb:-14.421127945842095
Palabra:arts Frec:2 LogProb:-14.836165445120939
Palabra:artwork Frec:2 LogProb:-14.836165445120939
Palabra:arwx Frec:3 LogProb:-14.421127945842095
Palabra:ary Frec:1 LogProb:-15.421127945842095
Palabra:arzyi Frec:1 LogProb:-15.421127945842095
Palabra:as Frec:249 LogProb:-8.455343661180008
Palabra:asad Frec:1 LogProb:-15.421127945842095
Palabra:asap Frec:1 LogProb:-15.421127945842095
Palabra:asbury Frec:1 LogProb:-15.421127945842095
Palabra:asgrjswc Frec:1 LogProb:-15.421127945842095
Palabra:ash Frec:2 LogProb:-14.836165445120939
Palabra:ashayo Frec:1 LogProb:-15.421127945842095
Palabra:ashdod Frec:1 LogProb:-15.421127945842095
Palabra:ashenforest Frec:1 LogProb:-15.421127945842095
Palabra:ashens Frec:1 LogProb:-15.421127945842095
Palabra:ashes Frec:9 LogProb:-13.099199850954733
Palabra:ashley Frec:1 LogProb:-15.421127945842095
Palabra:ashrafiyah Frec:1 LogProb:-15.421127945842095
Palabra:ashville Frec:1 LogProb:-15.421127945842095
Palabra:asia Frec:6 LogProb:-13.61377302378449
Palabra:asian Frec:3 LogProb:-14.421127945842095
Palabra:aside Frec:1 LogProb:-15.421127945842095
Palabra:asir Frec:1 LogProb:-15.421127945842095
Palabra:ask Frec:4 LogProb:-14.099199850954733
Palabra:asked Frec:3 LogProb:-14.421127945842095
Palabra:askin Frec:1 LogProb:-15.421127945842095
Palabra:asking Frec:2 LogProb:-14.836165445120939
Palabra:asktwxfl Frec:1 LogProb:-15.421127945842095
Palabra:asleep Frec:1 LogProb:-15.421127945842095
Palabra:asphalt Frec:1 LogProb:-15.421127945842095
Palabra:aspj Frec:1 LogProb:-15.421127945842095
Palabra:ass Frec:12 LogProb:-12.720688227701002
Palabra:assad Frec:2 LogProb:-14.836165445120939
Palabra:assailant Frec:1 LogProb:-15.421127945842095
Palabra:assault Frec:2 LogProb:-14.836165445120939
Palabra:assembly Frec:3 LogProb:-14.421127945842095
Palabra:assist Frec:1 LogProb:-15.421127945842095
Palabra:assistance Frec:2 LogProb:-14.836165445120939
Palabra:assistant Frec:1 LogProb:-15.421127945842095
Palabra:assisting Frec:2 LogProb:-14.836165445120939
Palabra:associated Frec:7 LogProb:-13.421127945842096
Palabra:association Frec:1 LogProb:-15.421127945842095
Palabra:assumes Frec:1 LogProb:-15.421127945842095
Palabra:assured Frec:1 LogProb:-15.421127945842095
Palabra:asswipe Frec:1 LogProb:-15.421127945842095
Palabra:asteroid Frec:1 LogProb:-15.421127945842095
Palabra:astounding Frec:1 LogProb:-15.421127945842095
Palabra:astrakhan Frec:1 LogProb:-15.421127945842095
Palabra:asvzh Frec:1 LogProb:-15.421127945842095
Palabra:asylum Frec:2 LogProb:-14.836165445120939
Palabra:at Frec:424 LogProb:-7.68980891481703
Palabra:atamathon Frec:1 LogProb:-15.421127945842095
Palabra:atc Frec:1 LogProb:-15.421127945842095
Palabra:ate Frec:1 LogProb:-15.421127945842095
Palabra:atgames Frec:1 LogProb:-15.421127945842095
Palabra:athens Frec:1 LogProb:-15.421127945842095
Palabra:athlete Frec:1 LogProb:-15.421127945842095
Palabra:atj Frec:1 LogProb:-15.421127945842095
Palabra:atk Frec:1 LogProb:-15.421127945842095
Palabra:atlanta Frec:3 LogProb:-14.421127945842095
Palabra:atlantic Frec:3 LogProb:-14.421127945842095
Palabra:atleast Frec:1 LogProb:-15.421127945842095
Palabra:atm Frec:1 LogProb:-15.421127945842095
Palabra:atmosphere Frec:1 LogProb:-15.421127945842095
Palabra:atmospheric Frec:3 LogProb:-14.421127945842095
Palabra:atom Frec:3 LogProb:-14.421127945842095
Palabra:atombomb Frec:1 LogProb:-15.421127945842095
Palabra:atomic Frec:71 LogProb:-10.251202944399783
Palabra:atomicbomb Frec:1 LogProb:-15.421127945842095
Palabra:atql Frec:1 LogProb:-15.421127945842095
Palabra:atrbbj Frec:1 LogProb:-15.421127945842095
Palabra:attack Frec:112 LogProb:-9.600948983426907
Palabra:attacked Frec:36 LogProb:-11.211674580213145
Palabra:attacker Frec:1 LogProb:-15.421127945842095
Palabra:attacking Frec:2 LogProb:-14.836165445120939
Palabra:attacks Frec:11 LogProb:-12.836165445120939
Palabra:attained Frec:1 LogProb:-15.421127945842095
Palabra:attempt Frec:1 LogProb:-15.421127945842095
Palabra:attempts Frec:1 LogProb:-15.421127945842095
Palabra:attend Frec:1 LogProb:-15.421127945842095
Palabra:attendance Frec:1 LogProb:-15.421127945842095
Palabra:attended Frec:1 LogProb:-15.421127945842095
Palabra:attendees Frec:1 LogProb:-15.421127945842095
Palabra:attending Frec:1 LogProb:-15.421127945842095
Palabra:attention Frec:2 LogProb:-14.836165445120939
Palabra:attila Frec:1 LogProb:-15.421127945842095
Palabra:attitude Frec:2 LogProb:-14.836165445120939
Palabra:attorney Frec:1 LogProb:-15.421127945842095
Palabra:attractive Frec:1 LogProb:-15.421127945842095
Palabra:atws Frec:1 LogProb:-15.421127945842095
Palabra:au Frec:4 LogProb:-14.099199850954733
Palabra:auabr Frec:1 LogProb:-15.421127945842095
Palabra:aubrey Frec:1 LogProb:-15.421127945842095
Palabra:auburn Frec:2 LogProb:-14.836165445120939
Palabra:auckland Frec:3 LogProb:-14.421127945842095
Palabra:audio Frec:2 LogProb:-14.836165445120939
Palabra:auditiontime Frec:1 LogProb:-15.421127945842095
Palabra:aug Frec:29 LogProb:-11.514237350233577
Palabra:august Frec:33 LogProb:-11.333665104591756
Palabra:aul Frec:1 LogProb:-15.421127945842095
Palabra:aumss Frec:1 LogProb:-15.421127945842095
Palabra:aunt Frec:1 LogProb:-15.421127945842095
Palabra:aurora Frec:1 LogProb:-15.421127945842095
Palabra:aus Frec:2 LogProb:-14.836165445120939
Palabra:ausfbwh Frec:1 LogProb:-15.421127945842095
Palabra:auspol Frec:3 LogProb:-14.421127945842095
Palabra:aussie Frec:3 LogProb:-14.421127945842095
Palabra:aussies Frec:1 LogProb:-15.421127945842095
Palabra:austin Frec:1 LogProb:-15.421127945842095
Palabra:australia Frec:17 LogProb:-12.251202944399783
Palabra:australian Frec:5 LogProb:-13.836165445120939
Palabra:auth Frec:8 LogProb:-13.251202944399783
Palabra:authenticating Frec:1 LogProb:-15.421127945842095
Palabra:authoritarian Frec:1 LogProb:-15.421127945842095
Palabra:authorities Frec:10 LogProb:-12.961696327204796
Palabra:autistic Frec:7 LogProb:-13.421127945842096
Palabra:auto Frec:2 LogProb:-14.836165445120939
Palabra:autobiography Frec:3 LogProb:-14.421127945842095
Palabra:autocracies Frec:1 LogProb:-15.421127945842095
Palabra:autoinsurance Frec:1 LogProb:-15.421127945842095
Palabra:automatic Frec:3 LogProb:-14.421127945842095
Palabra:autopsy Frec:1 LogProb:-15.421127945842095
Palabra:autumn Frec:1 LogProb:-15.421127945842095
Palabra:auzb Frec:1 LogProb:-15.421127945842095
Palabra:av Frec:6 LogProb:-13.61377302378449
Palabra:available Frec:1 LogProb:-15.421127945842095
Palabra:avalanche Frec:11 LogProb:-12.836165445120939
Palabra:avalanches Frec:1 LogProb:-15.421127945842095
Palabra:avc Frec:1 LogProb:-15.421127945842095
Palabra:ave Frec:16 LogProb:-12.333665104591756
Palabra:avengers Frec:1 LogProb:-15.421127945842095
Palabra:avenue Frec:1 LogProb:-15.421127945842095
Palabra:average Frec:1 LogProb:-15.421127945842095
Palabra:avert Frec:1 LogProb:-15.421127945842095
Palabra:averted Frec:4 LogProb:-14.099199850954733
Palabra:avery Frec:1 LogProb:-15.421127945842095
Palabra:avgewu Frec:1 LogProb:-15.421127945842095
Palabra:aviation Frec:3 LogProb:-14.421127945842095
Palabra:aviationaddicts Frec:1 LogProb:-15.421127945842095
Palabra:avigdorliberman Frec:1 LogProb:-15.421127945842095
Palabra:avoid Frec:7 LogProb:-13.421127945842096
Palabra:avoided Frec:1 LogProb:-15.421127945842095
Palabra:avoiding Frec:9 LogProb:-13.099199850954733
Palabra:avoids Frec:1 LogProb:-15.421127945842095
Palabra:avulna Frec:1 LogProb:-15.421127945842095
Palabra:await Frec:1 LogProb:-15.421127945842095
Palabra:aware Frec:5 LogProb:-13.836165445120939
Palabra:awareness Frec:2 LogProb:-14.836165445120939
Palabra:away Frec:13 LogProb:-12.613773023784493
Palabra:awesome Frec:4 LogProb:-14.099199850954733
Palabra:awesomeeeeeeee Frec:1 LogProb:-15.421127945842095
Palabra:awex Frec:1 LogProb:-15.421127945842095
Palabra:awful Frec:3 LogProb:-14.421127945842095
Palabra:awh Frec:1 LogProb:-15.421127945842095
Palabra:awhile Frec:1 LogProb:-15.421127945842095
Palabra:awtundhm Frec:1 LogProb:-15.421127945842095
Palabra:awv Frec:1 LogProb:-15.421127945842095
Palabra:aww Frec:1 LogProb:-15.421127945842095
Palabra:awwudye Frec:1 LogProb:-15.421127945842095
Palabra:awwww Frec:1 LogProb:-15.421127945842095
Palabra:ax Frec:1 LogProb:-15.421127945842095
Palabra:axahpvr Frec:1 LogProb:-15.421127945842095
Palabra:axc Frec:1 LogProb:-15.421127945842095
Palabra:axfjsvb Frec:1 LogProb:-15.421127945842095
Palabra:axle Frec:1 LogProb:-15.421127945842095
Palabra:axy Frec:1 LogProb:-15.421127945842095
Palabra:ay Frec:2 LogProb:-14.836165445120939
Palabra:aya Frec:1 LogProb:-15.421127945842095
Palabra:ayatollah Frec:1 LogProb:-15.421127945842095
Palabra:aym Frec:1 LogProb:-15.421127945842095
Palabra:ayyo Frec:1 LogProb:-15.421127945842095
Palabra:ayyy Frec:1 LogProb:-15.421127945842095
Palabra:az Frec:2 LogProb:-14.836165445120939
Palabra:azeucr Frec:1 LogProb:-15.421127945842095
Palabra:azg Frec:1 LogProb:-15.421127945842095
Palabra:azifx Frec:1 LogProb:-15.421127945842095
Palabra:azusa Frec:1 LogProb:-15.421127945842095
Palabra:azwoamzk Frec:4 LogProb:-14.099199850954733
Palabra:azwx Frec:1 LogProb:-15.421127945842095
Palabra:b Frec:74 LogProb:-10.192309255346215
Palabra:ba Frec:2 LogProb:-14.836165445120939
Palabra:baba Frec:1 LogProb:-15.421127945842095
Palabra:babacr Frec:1 LogProb:-15.421127945842095
Palabra:babies Frec:5 LogProb:-13.836165445120939
Palabra:baby Frec:12 LogProb:-12.720688227701002
Palabra:back Frec:43 LogProb:-10.961696327204798
Palabra:background Frec:1 LogProb:-15.421127945842095
Palabra:backpack Frec:2 LogProb:-14.836165445120939
Palabra:backs Frec:1 LogProb:-15.421127945842095
Palabra:backtoback Frec:1 LogProb:-15.421127945842095
Palabra:backup Frec:1 LogProb:-15.421127945842095
Palabra:backups Frec:1 LogProb:-15.421127945842095
Palabra:backwards Frec:1 LogProb:-15.421127945842095
Palabra:backyards Frec:2 LogProb:-14.836165445120939
Palabra:bacon Frec:1 LogProb:-15.421127945842095
Palabra:bacteria Frec:1 LogProb:-15.421127945842095
Palabra:bacup Frec:3 LogProb:-14.421127945842095
Palabra:bad Frec:12 LogProb:-12.720688227701002
Palabra:badass Frec:2 LogProb:-14.836165445120939
Palabra:badchoices Frec:1 LogProb:-15.421127945842095
Palabra:badge Frec:1 LogProb:-15.421127945842095
Palabra:badly Frec:1 LogProb:-15.421127945842095
Palabra:baffles Frec:1 LogProb:-15.421127945842095
Palabra:baffling Frec:1 LogProb:-15.421127945842095
Palabra:bag Frec:3 LogProb:-14.421127945842095
Palabra:bagging Frec:6 LogProb:-13.61377302378449
Palabra:bago Frec:2 LogProb:-14.836165445120939
Palabra:bags Frec:4 LogProb:-14.099199850954733
Palabra:bahrain Frec:1 LogProb:-15.421127945842095
Palabra:bail Frec:3 LogProb:-14.421127945842095
Palabra:bailout Frec:1 LogProb:-15.421127945842095
Palabra:bake Frec:2 LogProb:-14.836165445120939
Palabra:bakpnyn Frec:1 LogProb:-15.421127945842095
Palabra:bal Frec:1 LogProb:-15.421127945842095
Palabra:balance Frec:1 LogProb:-15.421127945842095
Palabra:balcony Frec:2 LogProb:-14.836165445120939
Palabra:bald Frec:1 LogProb:-15.421127945842095
Palabra:bali Frec:1 LogProb:-15.421127945842095
Palabra:ball Frec:2 LogProb:-14.836165445120939
Palabra:ballina Frec:1 LogProb:-15.421127945842095
Palabra:balls Frec:3 LogProb:-14.421127945842095
Palabra:baltimore Frec:3 LogProb:-14.421127945842095
Palabra:baltistan Frec:1 LogProb:-15.421127945842095
Palabra:bamenda Frec:1 LogProb:-15.421127945842095
Palabra:ban Frec:9 LogProb:-13.099199850954733
Palabra:band Frec:1 LogProb:-15.421127945842095
Palabra:bands Frec:1 LogProb:-15.421127945842095
Palabra:banerjee Frec:3 LogProb:-14.421127945842095
Palabra:bang Frec:10 LogProb:-12.961696327204796
Palabra:bangladesh Frec:3 LogProb:-14.421127945842095
Palabra:bangladeshaffected Frec:1 LogProb:-15.421127945842095
Palabra:bangladeshflood Frec:1 LogProb:-15.421127945842095
Palabra:banjo Frec:1 LogProb:-15.421127945842095
Palabra:bank Frec:11 LogProb:-12.836165445120939
Palabra:banki Frec:2 LogProb:-14.836165445120939
Palabra:banks Frec:1 LogProb:-15.421127945842095
Palabra:bankstown Frec:3 LogProb:-14.421127945842095
Palabra:banned Frec:3 LogProb:-14.421127945842095
Palabra:bannukes Frec:1 LogProb:-15.421127945842095
Palabra:banquet Frec:1 LogProb:-15.421127945842095
Palabra:bans Frec:1 LogProb:-15.421127945842095
Palabra:banthebomb Frec:1 LogProb:-15.421127945842095
Palabra:bantrophyhunting Frec:1 LogProb:-15.421127945842095
Palabra:bar Frec:10 LogProb:-12.961696327204796
Palabra:barack Frec:2 LogProb:-14.836165445120939
Palabra:barak Frec:1 LogProb:-15.421127945842095
Palabra:barbados Frec:1 LogProb:-15.421127945842095
Palabra:barbarism Frec:1 LogProb:-15.421127945842095
Palabra:bardo Frec:1 LogProb:-15.421127945842095
Palabra:bare Frec:1 LogProb:-15.421127945842095
Palabra:barely Frec:4 LogProb:-14.099199850954733
Palabra:bargain Frec:1 LogProb:-15.421127945842095
Palabra:barn Frec:3 LogProb:-14.421127945842095
Palabra:barracks Frec:1 LogProb:-15.421127945842095
Palabra:barrel Frec:1 LogProb:-15.421127945842095
Palabra:barrier Frec:2 LogProb:-14.836165445120939
Palabra:barrington Frec:1 LogProb:-15.421127945842095
Palabra:barry Frec:1 LogProb:-15.421127945842095
Palabra:bars Frec:1 LogProb:-15.421127945842095
Palabra:bartender Frec:1 LogProb:-15.421127945842095
Palabra:barton Frec:1 LogProb:-15.421127945842095
Palabra:baruch Frec:2 LogProb:-14.836165445120939
Palabra:base Frec:3 LogProb:-14.421127945842095
Palabra:baseball Frec:1 LogProb:-15.421127945842095
Palabra:based Frec:5 LogProb:-13.836165445120939
Palabra:basement Frec:3 LogProb:-14.421127945842095
Palabra:bash Frec:1 LogProb:-15.421127945842095
Palabra:bashes Frec:1 LogProb:-15.421127945842095
Palabra:bashir Frec:1 LogProb:-15.421127945842095
Palabra:basic Frec:3 LogProb:-14.421127945842095
Palabra:basics Frec:1 LogProb:-15.421127945842095
Palabra:bask Frec:1 LogProb:-15.421127945842095
Palabra:bat Frec:2 LogProb:-14.836165445120939
Palabra:bath Frec:2 LogProb:-14.836165445120939
Palabra:bathandnortheastsomerset Frec:1 LogProb:-15.421127945842095
Palabra:bathe Frec:1 LogProb:-15.421127945842095
Palabra:bathroom Frec:4 LogProb:-14.099199850954733
Palabra:battered Frec:2 LogProb:-14.836165445120939
Palabra:batteries Frec:3 LogProb:-14.421127945842095
Palabra:batters Frec:2 LogProb:-14.836165445120939
Palabra:battery Frec:1 LogProb:-15.421127945842095
Palabra:batting Frec:2 LogProb:-14.836165445120939
Palabra:battle Frec:13 LogProb:-12.613773023784493
Palabra:battlefield Frec:3 LogProb:-14.421127945842095
Palabra:battles Frec:1 LogProb:-15.421127945842095
Palabra:battleship Frec:1 LogProb:-15.421127945842095
Palabra:battleships Frec:1 LogProb:-15.421127945842095
Palabra:battling Frec:5 LogProb:-13.836165445120939
Palabra:bay Frec:11 LogProb:-12.836165445120939
Palabra:bayarea Frec:1 LogProb:-15.421127945842095
Palabra:bayelsa Frec:13 LogProb:-12.613773023784493
Palabra:bayonet Frec:1 LogProb:-15.421127945842095
Palabra:bb Frec:3 LogProb:-14.421127945842095
Palabra:bbc Frec:17 LogProb:-12.251202944399783
Palabra:bbclive Frec:1 LogProb:-15.421127945842095
Palabra:bbcnews Frec:2 LogProb:-14.836165445120939
Palabra:bbenxwyk Frec:1 LogProb:-15.421127945842095
Palabra:bbq Frec:1 LogProb:-15.421127945842095
Palabra:bbsnews Frec:1 LogProb:-15.421127945842095
Palabra:bc Frec:9 LogProb:-13.099199850954733
Palabra:bcc Frec:1 LogProb:-15.421127945842095
Palabra:bcf Frec:1 LogProb:-15.421127945842095
Palabra:bchg Frec:1 LogProb:-15.421127945842095
Palabra:bcpoli Frec:1 LogProb:-15.421127945842095
Palabra:bcsp Frec:1 LogProb:-15.421127945842095
Palabra:bcxoko Frec:1 LogProb:-15.421127945842095
Palabra:bd Frec:3 LogProb:-14.421127945842095
Palabra:bdr Frec:1 LogProb:-15.421127945842095
Palabra:bdvkab Frec:1 LogProb:-15.421127945842095
Palabra:bdy Frec:1 LogProb:-15.421127945842095
Palabra:be Frec:170 LogProb:-9.003275430956197
Palabra:beach Frec:7 LogProb:-13.421127945842096
Palabra:beached Frec:1 LogProb:-15.421127945842095
Palabra:beacon Frec:1 LogProb:-15.421127945842095
Palabra:beads Frec:1 LogProb:-15.421127945842095
Palabra:beam Frec:2 LogProb:-14.836165445120939
Palabra:bear Frec:1 LogProb:-15.421127945842095
Palabra:beard Frec:2 LogProb:-14.836165445120939
Palabra:beast Frec:2 LogProb:-14.836165445120939
Palabra:beat Frec:6 LogProb:-13.61377302378449
Palabra:beatdown Frec:1 LogProb:-15.421127945842095
Palabra:beaten Frec:1 LogProb:-15.421127945842095
Palabra:beating Frec:5 LogProb:-13.836165445120939
Palabra:beaumont Frec:1 LogProb:-15.421127945842095
Palabra:beautiful Frec:7 LogProb:-13.421127945842096
Palabra:beauty Frec:2 LogProb:-14.836165445120939
Palabra:beaverton Frec:1 LogProb:-15.421127945842095
Palabra:bebacksoon Frec:1 LogProb:-15.421127945842095
Palabra:became Frec:5 LogProb:-13.836165445120939
Palabra:because Frec:35 LogProb:-11.251202944399783
Palabra:beck Frec:1 LogProb:-15.421127945842095
Palabra:become Frec:7 LogProb:-13.421127945842096
Palabra:becomes Frec:2 LogProb:-14.836165445120939
Palabra:becuase Frec:1 LogProb:-15.421127945842095
Palabra:bed Frec:4 LogProb:-14.099199850954733
Palabra:bedroom Frec:1 LogProb:-15.421127945842095
Palabra:bee Frec:2 LogProb:-14.836165445120939
Palabra:beef Frec:1 LogProb:-15.421127945842095
Palabra:been Frec:126 LogProb:-9.43244325906993
Palabra:beep Frec:1 LogProb:-15.421127945842095
Palabra:beer Frec:2 LogProb:-14.836165445120939
Palabra:bees Frec:1 LogProb:-15.421127945842095
Palabra:before Frec:25 LogProb:-11.720688227701002
Palabra:beforeitsnews Frec:3 LogProb:-14.421127945842095
Palabra:began Frec:6 LogProb:-13.61377302378449
Palabra:begging Frec:1 LogProb:-15.421127945842095
Palabra:begin Frec:12 LogProb:-12.720688227701002
Palabra:beginners Frec:1 LogProb:-15.421127945842095
Palabra:beginning Frec:2 LogProb:-14.836165445120939
Palabra:begins Frec:6 LogProb:-13.61377302378449
Palabra:behalf Frec:1 LogProb:-15.421127945842095
Palabra:behavior Frec:1 LogProb:-15.421127945842095
Palabra:behaviors Frec:1 LogProb:-15.421127945842095
Palabra:behaviour Frec:1 LogProb:-15.421127945842095
Palabra:behead Frec:1 LogProb:-15.421127945842095
Palabra:beheadings Frec:1 LogProb:-15.421127945842095
Palabra:behind Frec:10 LogProb:-12.961696327204796
Palabra:beinart Frec:1 LogProb:-15.421127945842095
Palabra:being Frec:45 LogProb:-10.897565989785083
Palabra:beit Frec:2 LogProb:-14.836165445120939
Palabra:belie Frec:1 LogProb:-15.421127945842095
Palabra:belief Frec:1 LogProb:-15.421127945842095
Palabra:beliefs Frec:1 LogProb:-15.421127945842095
Palabra:believe Frec:13 LogProb:-12.613773023784493
Palabra:believers Frec:1 LogProb:-15.421127945842095
Palabra:bell Frec:4 LogProb:-14.099199850954733
Palabra:belle Frec:1 LogProb:-15.421127945842095
Palabra:belligerent Frec:1 LogProb:-15.421127945842095
Palabra:bells Frec:4 LogProb:-14.099199850954733
Palabra:belly Frec:1 LogProb:-15.421127945842095
Palabra:belonged Frec:3 LogProb:-14.421127945842095
Palabra:belongs Frec:2 LogProb:-14.836165445120939
Palabra:beloved Frec:1 LogProb:-15.421127945842095
Palabra:below Frec:1 LogProb:-15.421127945842095
